Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,1 17,,,1 18,,,1 19,,,1 20,,,1 21,,,1 22,,,1 23,,,1 24,,,1 25,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3118,0,1611.15,-59.8815,22.8477,459.126,386.648,24.1136,824.607,1020.43,32.0786,1621.86,429.711,28.7123,1138.99,443.583,26.1551,2226.88,738.399,30.3182,2274.7,-57.0168,34.3796,546.064,-353.219,28.2295,1896.34,-658.503,33.5865,1563.64,1126.75,26.3295,1124.52,-51.0559,23.3346,1235.39,-721.078,21.3952,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,0,1611.16,-59.8897,22.845,459.094,386.651,24.0619,824.694,1020.4,32.1154,1621.68,429.588,28.6767,1139.01,443.561,26.1085,2226.87,738.357,30.3232,2274.67,-57.062,34.3514,545.887,-353.105,28.2244,1896.34,-658.549,33.872,1563.67,1126.75,26.3495,1125.47,-50.648,23.8621,1235.08,-721.063,21.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,0,1611.22,-59.8232,22.9543,459.289,386.596,24.1231,824.714,1020.4,32.1397,1621.88,429.7,28.7129,1139,443.574,26.1225,2226.98,738.291,30.4715,2274.66,-57.1009,34.4073,545.922,-353.164,28.1903,1896.26,-658.362,33.3917,1563.63,1126.76,26.3206,1125.51,-50.6056,23.9253,1235.16,-721.211,21.2594,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,0,1611.17,-59.8952,22.8703,459.086,386.657,24.0413,824.714,1020.4,32.1156,1621.7,429.565,28.6738,1139.01,443.57,26.1419,2226.9,738.377,30.3262,2274.67,-57.0841,34.3567,546.058,-353.205,28.2239,1896.23,-658.287,33.1512,1563.6,1126.75,26.257,1124.57,-51.0796,23.3524,1235.22,-721.158,21.3701,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,0,1611.17,-59.8937,22.8514,459.068,386.688,24.0274,824.672,1020.43,32.11,1621.85,429.718,28.6912,1138.98,443.558,26.1565,2226.89,738.377,30.3342,2274.71,-57.0762,34.4049,545.885,-353.147,28.1967,1896.31,-658.441,33.6759,1563.65,1126.75,26.3623,1125.5,-50.6282,23.8779,1235.51,-721.059,21.3357,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,0,1611.16,-59.8758,22.8676,459.118,386.654,24.0489,824.655,1020.43,32.1021,1621.69,429.577,28.68,1139,443.566,26.1162,2226.91,738.386,30.3559,2274.66,-57.0515,34.292,546.372,-353.675,28.3411,1896.24,-658.309,33.2709,1563.62,1126.76,26.3326,1125.44,-50.6547,23.8217,1235.46,-721.101,21.3945,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,0,1611.25,-59.8015,22.9975,459.15,386.616,23.9984,824.718,1020.37,32.1106,1621.71,429.588,28.6848,1138.97,443.591,26.123,2227.03,737.971,30.781,2274.69,-57.0403,34.4031,546.409,-353.678,28.3648,1896.16,-658.321,33.2359,1563.63,1126.78,26.345,1125.53,-50.5891,23.8924,1235.45,-721.048,21.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,0,1611.25,-59.8004,22.9758,459.155,386.665,24.0642,824.676,1020.44,32.1024,1621.7,429.577,28.6701,1139,443.563,26.1438,2226.87,738.424,30.2792,2274.67,-57.0717,34.3471,545.967,-353.193,28.2586,1896.29,-658.43,33.2737,1563.65,1126.74,26.2955,1125.54,-50.6292,23.9068,1235.3,-721.132,21.3073,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,0,1611.18,-59.8865,22.852,459.222,386.601,24.0849,824.677,1020.45,32.1083,1621.86,429.71,28.7012,1139,443.522,26.1692,2226.87,738.399,30.2725,2274.64,-57.0612,34.3276,546.059,-353.286,28.2694,1896.18,-658.314,33.1634,1563.62,1126.74,26.271,1124.55,-51.0667,23.3209,1235.27,-721.182,21.2893,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,0,1611.19,-59.866,22.8499,459.163,386.651,24.0935,824.735,1020.36,32.1057,1621.68,429.578,28.6664,1138.99,443.576,26.1497,2226.89,738.381,30.3173,2274.66,-57.0601,34.3122,546.003,-353.268,28.2238,1896.34,-658.499,33.7263,1563.61,1126.76,26.3235,1125.42,-50.6661,23.8438,1235.25,-721.164,21.3071,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,0,1611.23,-59.8128,22.9486,459.174,386.609,24.0331,824.727,1020.41,32.1209,1621.68,429.593,28.6701,1139,443.547,26.1403,2227.06,737.979,30.8044,2274.64,-57.0735,34.322,546.113,-353.317,28.2458,1896.35,-658.592,33.8238,1563.68,1126.72,26.3656,1124.5,-51.0915,23.2789,1235.22,-721.207,21.2267,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,0,1611.17,-59.8767,22.8343,459.136,386.63,24.0467,824.708,1020.43,32.1205,1621.72,429.58,28.6781,1139,443.58,26.1217,2227.06,737.972,30.8263,2274.61,-57.0917,34.2542,546.021,-353.26,28.2579,1896.26,-658.407,33.324,1563.63,1126.74,26.3336,1125.48,-50.6246,23.8672,1235.36,-721.089,21.3915,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,0,1611.19,-59.8922,22.8583,459.168,386.654,24.122,824.673,1020.44,32.102,1621.69,429.563,28.6667,1138.98,443.555,26.143,2226.89,738.4,30.2836,2274.65,-57.068,34.312,546.065,-353.27,28.2703,1896.32,-658.514,33.6837,1563.68,1126.73,26.3572,1124.6,-51.0787,23.3466,1235.49,-721.074,21.4122,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,0,1611.17,-59.8768,22.8293,459.126,386.625,24.0854,824.682,1020.42,32.066,1621.67,429.593,28.6753,1139.02,443.545,26.1244,2226.88,738.391,30.2987,2274.67,-57.0832,34.3536,545.974,-353.197,28.2368,1896.27,-658.344,33.3702,1563.64,1126.76,26.3137,1125.57,-50.7051,23.8686,1235.26,-721.187,21.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,0,1611.16,-59.8756,22.8558,459.173,386.661,24.094,824.715,1020.41,32.1406,1621.67,429.576,28.6701,1139.01,443.515,26.1698,2227.06,738.014,30.8018,2274.72,-57.083,34.4599,546.054,-353.24,28.274,1896.34,-658.506,33.6742,1563.64,1126.76,26.3112,1124.57,-51.0328,23.3531,1235.41,-721.127,21.3762,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,0,1611.26,-59.796,22.9957,459.087,386.668,24.0322,824.715,1020.42,32.1254,1621.7,429.553,28.6976,1138.99,443.552,26.1162,2226.91,738.357,30.3724,2274.72,-57.0271,34.385,546.153,-353.268,28.2719,1896.26,-658.321,33.3309,1563.6,1126.77,26.2782,1124.57,-51.0343,23.3589,1235.35,-721.192,21.3501,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,0,1611.18,-59.8679,22.8379,459.146,386.679,24.0618,824.668,1020.44,32.0873,1621.7,429.576,28.6868,1138.97,443.538,26.1466,2226.91,738.338,30.3641,2274.68,-57.0584,34.3298,546.038,-353.257,28.2315,1896.34,-658.443,33.4715,1563.64,1126.71,26.3125,1125.52,-50.5959,23.8833,1235.38,-721.116,21.4235,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,0,1611.25,-59.7907,22.9655,459.165,386.653,24.0451,824.677,1020.41,32.1005,1621.67,429.557,28.6722,1138.99,443.569,26.1,2227.08,737.983,30.8081,2274.62,-57.0973,34.289,546.026,-353.12,28.2344,1896.29,-658.415,33.4901,1563.69,1126.73,26.3511,1124.58,-51.044,23.3668,1235.15,-721.18,21.264,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,0,1611.18,-59.8953,22.8468,459.114,386.662,24.0329,824.648,1020.46,32.0901,1621.68,429.565,28.6747,1138.99,443.547,26.1228,2226.88,738.419,30.2621,2274.65,-57.0739,34.3319,545.952,-353.214,28.2158,1896.25,-658.367,33.3508,1563.62,1126.74,26.3,1124.52,-51.0732,23.294,1235.28,-721.111,21.337,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,0,1611.23,-59.8061,22.9591,459.197,386.625,24.0994,824.658,1020.44,32.0974,1621.84,429.726,28.7068,1138.98,443.557,26.1453,2227.06,737.984,30.8059,2274.69,-57.0697,34.4252,546.041,-353.184,28.2644,1896.23,-658.336,33.3431,1563.61,1126.75,26.2998,1125.52,-50.6349,23.8725,1235.23,-721.144,21.3733,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,0,1611.18,-59.9068,22.8342,459.161,386.663,24.0766,824.685,1020.4,32.0883,1621.71,429.562,28.6812,1138.98,443.526,26.1245,2227.08,737.982,30.8355,2274.67,-57.0711,34.4005,546.056,-353.215,28.2517,1896.23,-658.402,33.4574,1563.59,1126.76,26.2791,1124.6,-51.1328,23.3146,1235.52,-721.131,21.4118,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,0,1611.23,-59.7996,22.9571,459.159,386.674,24.1154,824.65,1020.44,32.0866,1621.7,429.58,28.686,1138.98,443.542,26.1366,2226.94,738.341,30.3976,2274.71,-57.0635,34.362,545.986,-353.186,28.2539,1896.23,-658.338,33.3009,1563.64,1126.76,26.3295,1124.58,-51.087,23.3333,1235.3,-721.123,21.3823,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,0,1611.24,-59.7936,22.9489,459.14,386.634,24.0796,824.631,1020.44,32.0872,1621.68,429.589,28.6707,1139,443.577,26.1581,2226.91,738.332,30.3665,2274.66,-57.0613,34.349,546.052,-353.166,28.2451,1896.31,-658.391,33.4132,1563.66,1126.76,26.3275,1125.54,-50.6761,23.896,1235.49,-721.115,21.424,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,0,1611.23,-59.8066,22.9427,459.081,386.664,24.0453,824.688,1020.44,32.1402,1621.69,429.574,28.6664,1139,443.554,26.1219,2227.04,737.955,30.7902,2274.67,-57.0801,34.3143,545.973,-353.189,28.2103,1896.26,-658.366,33.4375,1563.63,1126.79,26.3272,1125.52,-50.6234,23.8841,1235.42,-721.119,21.4645,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,0,1611.24,-59.7876,22.9891,459.083,386.693,24.0056,824.682,1020.43,32.107,1621.68,429.569,28.6782,1138.99,443.576,26.129,2226.9,738.364,30.348,2274.67,-57.0765,34.3949,545.912,-353.132,28.1995,1896.3,-658.466,33.6723,1563.62,1126.74,26.2981,1125.52,-50.6674,23.8864,1235.34,-721.157,21.4075,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,0,1611.19,-59.88,22.8605,459.085,386.65,24.0123,824.74,1020.38,32.1134,1621.69,429.565,28.6662,1139.01,443.584,26.1291,2226.91,738.375,30.3511,2274.72,-57.03,34.4218,545.9,-353.135,28.2106,1896.22,-658.359,33.3252,1563.64,1126.73,26.3373,1124.58,-51.0633,23.352,1235.48,-721.114,21.4882,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,0,1611.17,-59.8791,22.8572,459.058,386.66,24.0496,824.648,1020.41,32.1147,1621.68,429.558,28.6829,1138.99,443.56,26.1447,2226.87,738.387,30.3111,2274.69,-57.0949,34.4308,546.055,-353.218,28.2368,1896.35,-658.417,33.5287,1563.59,1126.75,26.2713,1124.55,-51.0751,23.3489,1235.33,-721.148,21.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,0,1611.24,-59.7905,22.9719,459.238,386.619,24.0797,824.729,1020.4,32.1215,1621.87,429.72,28.7204,1139.01,443.519,26.168,2227.07,738.002,30.8146,2274.66,-57.085,34.407,545.959,-353.128,28.1955,1896.32,-658.449,33.4622,1563.65,1126.72,26.3151,1124.61,-51.0563,23.3806,1235.31,-721.175,21.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,0,1611.25,-59.7894,22.9773,459.057,386.669,24.0256,824.67,1020.43,32.0938,1621.69,429.585,28.677,1138.99,443.532,26.1816,2226.89,738.436,30.3049,2274.69,-57.0885,34.3806,546.053,-353.219,28.2587,1896.27,-658.466,33.5205,1563.64,1126.74,26.3484,1125.56,-50.5245,23.9398,1235.33,-721.159,21.3797,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,0,1611.17,-59.8997,22.8351,459.162,386.654,24.0941,824.644,1020.43,32.059,1621.84,429.743,28.6954,1139.01,443.57,26.1715,2227.06,737.988,30.7833,2274.7,-57.0235,34.3524,545.907,-353.122,28.2081,1896.26,-658.401,33.4831,1563.63,1126.77,26.3548,1125.45,-50.6242,23.858,1235.09,-721.216,21.2326,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,0,1611.18,-59.8873,22.8606,459.169,386.629,24.1017,824.651,1020.43,32.1072,1621.68,429.577,28.657,1138.97,443.545,26.1025,2227.06,737.939,30.836,2274.59,-57.0962,34.299,546.33,-353.687,28.3808,1896.22,-658.36,33.1903,1563.59,1126.75,26.2937,1124.59,-51.085,23.3045,1235.29,-721.141,21.4502,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,0,1611.25,-59.8159,22.9366,459.136,386.67,24.1125,824.707,1020.44,32.1116,1621.69,429.577,28.6677,1138.98,443.58,26.118,2226.9,738.395,30.3131,2274.72,-57.0789,34.4664,546.056,-353.304,28.2621,1896.22,-658.349,33.2175,1563.63,1126.76,26.3207,1125.56,-50.655,23.8699,1235.02,-721.229,21.2251,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,0,1611.16,-59.8906,22.8395,459.192,386.621,24.0971,824.708,1020.42,32.1437,1621.69,429.591,28.6873,1138.99,443.588,26.1049,2227.06,737.971,30.8022,2274.74,-57.0477,34.4015,545.99,-353.228,28.2322,1896.21,-658.309,33.2228,1563.62,1126.74,26.3189,1125.51,-50.6704,23.888,1235.25,-721.14,21.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,0,1611.18,-59.8823,22.8435,459.232,386.609,24.0654,824.668,1020.44,32.0832,1621.7,429.569,28.6943,1139,443.562,26.1635,2227.06,737.983,30.8136,2274.73,-57.0532,34.4626,546.05,-353.303,28.2451,1896.23,-658.35,33.3434,1563.66,1126.76,26.3479,1125.51,-50.6196,23.8983,1235.19,-721.24,21.3602,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,0,1611.18,-59.8747,22.8284,459.148,386.63,24.0537,824.661,1020.44,32.0715,1621.68,429.565,28.6732,1138.96,443.548,26.1347,2226.9,738.398,30.2959,2274.69,-57.0257,34.3304,545.967,-353.254,28.224,1896.25,-658.453,33.4218,1563.64,1126.74,26.3498,1124.6,-51.0488,23.3546,1235.21,-721.228,21.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,0,1611.25,-59.7931,22.9647,459.082,386.686,24.0217,824.804,1020.29,32.1183,1621.69,429.567,28.6648,1138.97,443.563,26.0936,2227.05,737.941,30.8,2274.59,-57.1028,34.3415,546.093,-353.256,28.2871,1896.34,-658.4,33.41,1563.62,1126.77,26.2852,1125.52,-50.6722,23.8626,1235.49,-721.126,21.3717,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,0,1611.12,-59.9262,23.0111,459.082,386.645,24.0116,824.712,1020.4,32.105,1621.69,429.574,28.6713,1138.98,443.543,26.141,2226.87,738.418,30.2483,2274.76,-56.9984,34.4142,546.075,-353.303,28.2604,1896.27,-658.328,33.2623,1563.64,1126.76,26.3186,1125.54,-50.6581,23.8823,1235.41,-721.159,21.428,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,0,1611.26,-59.8009,23.0165,459.175,386.639,24.0856,824.659,1020.44,32.076,1621.68,429.549,28.7025,1138.98,443.598,26.145,2227.07,737.938,30.8234,2274.63,-57.0796,34.3238,545.96,-353.189,28.2438,1896.29,-658.467,33.5586,1563.62,1126.76,26.3163,1124.61,-51.0916,23.331,1235.4,-721.136,21.4728,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,0,1611.24,-59.7926,23.0068,459.234,386.635,24.146,824.743,1020.39,32.1407,1621.66,429.555,28.6692,1139,443.566,26.1535,2226.91,738.355,30.375,2274.68,-57.0389,34.3471,546.057,-353.264,28.2643,1896.23,-658.388,33.3209,1563.61,1126.74,26.3052,1125.59,-50.6212,23.9391,1235.37,-721.103,21.4393,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,0,1611.26,-59.8068,23.0148,459.053,386.667,23.9705,824.679,1020.41,32.1248,1621.69,429.572,28.6949,1138.99,443.559,26.1492,2226.87,738.383,30.2994,2274.76,-57.0521,34.4511,546.106,-353.263,28.2394,1896.27,-658.45,33.3206,1563.59,1126.77,26.2532,1124.58,-51.0478,23.3554,1235.3,-721.144,21.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,0,1611.17,-59.8797,22.8781,459.183,386.65,24.0996,824.647,1020.45,32.0664,1621.66,429.555,28.6736,1138.99,443.561,26.1634,2227.07,737.996,30.8045,2274.67,-57.0677,34.3675,545.835,-353.097,28.1733,1896.3,-658.399,33.3711,1563.61,1126.75,26.3194,1125.47,-50.6134,23.879,1235.44,-721.201,21.4244,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,0,1611.17,-59.8773,22.8812,459.126,386.616,24.0636,824.679,1020.42,32.1194,1621.66,429.554,28.6798,1138.98,443.561,26.1447,2226.91,738.36,30.3657,2274.67,-57.0654,34.382,546.093,-353.232,28.2246,1896.24,-658.366,33.3546,1563.58,1126.76,26.2552,1124.62,-51.1282,23.3312,1235.14,-721.172,21.3226,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,0,1611.17,-59.8714,22.8779,459.171,386.638,24.0398,824.692,1020.43,32.1089,1621.67,429.559,28.6892,1139,443.56,26.1182,2227.05,737.979,30.801,2274.69,-57.0545,34.3831,546.05,-353.224,28.2456,1896.24,-658.344,33.2592,1563.61,1126.75,26.293,1125.49,-50.6058,23.9202,1235.21,-721.223,21.297,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,0,1611.18,-59.8919,22.8653,459.033,386.654,24.0421,824.662,1020.42,32.0891,1621.63,429.544,28.6543,1138.98,443.567,26.14,2226.91,738.414,30.3038,2274.71,-57.0455,34.3903,546.018,-353.215,28.2182,1896.22,-658.284,33.2242,1563.62,1126.76,26.2876,1124.6,-51.0577,23.3742,1235.3,-721.156,21.4866,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,0,1611.26,-59.7991,23.0151,459.121,386.611,23.9954,824.657,1020.43,32.1162,1621.66,429.544,28.6656,1139.02,443.55,26.1733,2226.93,738.392,30.3646,2274.66,-57.1085,34.4001,546.092,-353.21,28.259,1896.32,-658.422,33.4173,1563.58,1126.76,26.2672,1124.62,-51.0963,23.3401,1235.31,-721.146,21.4042,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,0,1611.18,-59.8795,22.873,459.148,386.641,24.0524,824.66,1020.4,32.0434,1621.66,429.543,28.6726,1138.99,443.557,26.1619,2226.93,738.396,30.3655,2274.65,-57.0559,34.3249,546.013,-353.215,28.2253,1896.29,-658.472,33.5536,1563.59,1126.77,26.3118,1125.5,-50.6215,23.8901,1235.34,-721.11,21.3685,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,0,1611.18,-59.8766,22.8432,459.083,386.657,24.0276,824.738,1020.36,32.1288,1621.65,429.542,28.6713,1138.99,443.562,26.1513,2226.91,738.407,30.3439,2274.67,-57.0485,34.3235,545.85,-353.075,28.1949,1896.39,-658.521,33.741,1563.6,1126.75,26.2961,1125.53,-50.6292,23.8998,1235.44,-721.168,21.5472,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,0,1611.25,-59.7959,22.9826,459.074,386.655,24.0083,824.695,1020.41,32.1163,1621.66,429.54,28.6711,1138.98,443.56,26.1266,2227.07,737.987,30.8159,2274.69,-57.0449,34.347,546.351,-353.65,28.4045,1896.26,-658.406,33.4779,1563.63,1126.76,26.3358,1124.6,-51.06,23.3228,1235.27,-721.136,21.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,0,1611.25,-59.79,23.0178,459.061,386.65,24.0106,824.703,1020.4,32.0977,1621.64,429.557,28.6606,1139.01,443.552,26.1127,2226.9,738.412,30.3242,2274.76,-57.061,34.4097,546.164,-353.298,28.2983,1896.26,-658.307,33.1976,1563.63,1126.74,26.3233,1125.47,-50.659,23.8404,1235.33,-721.14,21.4605,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,0,1611.25,-59.8141,22.9764,459.164,386.634,24.0725,824.723,1020.43,32.0924,1621.66,429.556,28.6947,1139,443.567,26.1198,2227.05,737.995,30.7954,2274.69,-57.0463,34.3515,546.139,-353.312,28.2474,1896.35,-658.477,33.65,1563.64,1126.76,26.2932,1124.52,-51.0702,23.3164,1235.36,-721.166,21.4716,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,0,1611.18,-59.8869,22.855,459.051,386.651,23.9914,824.649,1020.43,32.0521,1621.64,429.547,28.6662,1138.99,443.542,26.1383,2227.06,737.945,30.8355,2274.72,-57.0629,34.3891,546.089,-353.323,28.2164,1896.26,-658.384,33.4588,1563.58,1126.78,26.2876,1124.61,-51.0465,23.3775,1235.16,-721.164,21.4305,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,0,1611.26,-59.7995,22.9954,459.182,386.619,24.016,824.718,1020.42,32.106,1621.67,429.552,28.6826,1139.01,443.578,26.1499,2227.06,737.988,30.8181,2274.67,-57.0643,34.3637,546.107,-353.267,28.2757,1896.34,-658.535,33.6985,1563.64,1126.73,26.3088,1124.57,-51.0639,23.3711,1235.12,-721.213,21.2969,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,0,1611.25,-59.7911,22.9669,459.063,386.718,24.0422,824.672,1020.47,32.0971,1621.66,429.561,28.6786,1138.99,443.559,26.152,2226.91,738.371,30.3567,2274.67,-57.0618,34.3243,546.121,-353.282,28.2813,1896.3,-658.376,33.3986,1563.6,1126.76,26.2862,1125.56,-50.6542,23.8975,1235.12,-721.246,21.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,0,1611.23,-59.794,22.9573,459.102,386.699,24.0076,824.713,1020.41,32.1272,1621.65,429.558,28.6729,1138.98,443.562,26.1401,2226.92,738.349,30.3783,2274.66,-57.0607,34.3367,546.157,-353.303,28.2592,1896.37,-658.604,33.8953,1563.64,1126.74,26.3254,1124.61,-51.0763,23.3344,1235.23,-721.209,21.3736,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,0,1611.25,-59.7768,22.9845,459.193,386.645,24.1057,824.717,1020.38,32.1232,1621.67,429.542,28.6662,1138.98,443.561,26.1298,2227.07,737.981,30.8204,2274.65,-57.067,34.3079,546.426,-353.657,28.3675,1896.29,-658.41,33.4816,1563.58,1126.77,26.2558,1124.64,-51.1264,23.3301,1235.1,-721.169,21.3288,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,0,1611.27,-59.7776,23.0077,459.149,386.643,24.0945,824.682,1020.42,32.0682,1621.66,429.53,28.6732,1138.99,443.544,26.1427,2226.91,738.405,30.312,2274.61,-57.0902,34.2885,546.069,-353.282,28.2456,1896.23,-658.297,33.2169,1563.59,1126.75,26.2747,1124.56,-51.0941,23.3339,1235.25,-721.231,21.3643,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,0,1611.16,-59.8792,22.848,459.2,386.615,24.0629,824.697,1020.4,32.1011,1621.66,429.556,28.6843,1139.01,443.536,26.1505,2227.07,737.948,30.8495,2274.64,-57.0919,34.3089,545.976,-353.235,28.2777,1896.32,-658.429,33.391,1563.62,1126.76,26.2793,1125.43,-50.6233,23.8458,1235.23,-721.171,21.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,0,1611.16,-59.883,22.8441,459.09,386.672,24.0984,824.638,1020.45,32.1317,1621.67,429.541,28.6922,1138.99,443.534,26.1306,2227.06,737.986,30.8163,2274.71,-57.0084,34.4136,546.023,-353.272,28.2577,1896.3,-658.55,33.7428,1563.62,1126.74,26.2961,1125.51,-50.626,23.8982,1235.06,-721.208,21.3064,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,0,1611.23,-59.8097,22.9511,459.048,386.642,24.0302,824.661,1020.43,32.0784,1621.67,429.538,28.6665,1139,443.549,26.0913,2227.07,737.995,30.83,2274.69,-57.0507,34.326,546.01,-353.225,28.2507,1896.34,-658.495,33.7106,1563.64,1126.77,26.3395,1125.44,-50.5454,23.8748,1235.23,-721.19,21.3437,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,0,1611.25,-59.8049,22.9563,459.12,386.743,24.061,824.654,1020.44,32.0874,1621.66,429.545,28.6505,1139,443.562,26.1102,2226.89,738.416,30.2827,2274.7,-57.087,34.3672,546.108,-353.307,28.2437,1896.23,-658.355,33.289,1563.66,1126.74,26.3094,1124.44,-51.0321,23.2637,1235.32,-721.164,21.3372,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,0,1611.17,-59.885,22.8266,459.179,386.633,24.0493,824.675,1020.44,32.0548,1621.68,429.552,28.6719,1138.97,443.551,26.1471,2226.86,738.434,30.2414,2274.74,-57.0172,34.3548,545.976,-353.233,28.2154,1896.29,-658.404,33.4286,1563.59,1126.76,26.2897,1124.56,-51.0784,23.3173,1235.25,-721.193,21.3988,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,0,1611.18,-59.8755,22.8549,459.059,386.647,24.0508,824.687,1020.44,32.1113,1621.66,429.561,28.6671,1139.01,443.565,26.1525,2226.88,738.381,30.3129,2274.84,-57.02,34.5776,546.121,-353.273,28.2546,1896.28,-658.364,33.4775,1563.64,1126.76,26.3233,1124.54,-51.0455,23.3488,1234.98,-721.163,21.2797,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,0,1611.18,-59.8884,22.8639,459.182,386.643,24.1691,824.715,1020.39,32.1205,1621.65,429.54,28.691,1138.95,443.555,26.1397,2227.09,737.948,30.8461,2274.71,-57.0393,34.4363,546.067,-353.259,28.2712,1896.31,-658.381,33.6002,1563.65,1126.73,26.335,1124.55,-51.0416,23.3472,1235.28,-721.192,21.3912,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,0,1611.24,-59.8056,23.0057,459.086,386.696,24.027,824.669,1020.43,32.1074,1621.88,429.717,28.7163,1138.97,443.564,26.1362,2227.07,737.946,30.8259,2274.74,-57.0442,34.4082,546.144,-353.254,28.25,1896.29,-658.411,33.4358,1563.61,1126.76,26.2992,1125.52,-50.596,23.9306,1235.28,-721.157,21.3332,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,0,1611.17,-59.8789,22.8177,459.084,386.666,24.0189,824.774,1020.38,32.1024,1621.7,429.575,28.6652,1139.02,443.558,26.1367,2226.89,738.384,30.306,2274.69,-57.0563,34.3298,545.996,-353.19,28.2105,1896.26,-658.422,33.3175,1563.62,1126.76,26.2906,1125.49,-50.6658,23.8556,1235.08,-721.189,21.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,
