Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,1 17,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3571,0,1347.56,-53.9427,25.448,1617.82,391.881,26.9357,1587.19,1122.95,48.1982,1091.56,1094.12,39.0309,442.369,1070.4,42.8275,515.647,-7.8689,19.1124,2305.08,227.222,38.8332,781.32,446.293,22.3226,-160.985,-30.0092,34.8772,500.777,-753.485,15.283,1132.17,-738.515,14.5058,1772.74,-748.996,27.0547,,,
3572,0,1347.65,-53.9196,25.4448,1617.81,391.856,26.9235,1587.18,1122.94,48.1911,1091.51,1094.15,39.0043,442.14,1070.53,42.6346,515.699,-7.83951,18.9781,2305.08,227.223,38.8407,781.224,446.292,22.2499,-161.009,-30.0711,34.8634,500.734,-753.412,15.363,1132.18,-738.529,14.5372,1772.7,-748.97,27.0468,,,
3573,0,1347.55,-53.8943,25.3459,1617.79,391.852,26.9166,1587.12,1122.9,48.1458,1091.54,1094.12,39.0578,442.268,1070.34,42.7257,515.683,-8.11921,18.6774,2305.08,227.208,38.8534,781.282,446.334,22.3682,-160.983,-29.9242,34.8516,500.946,-753.36,15.4848,1132.16,-738.517,14.495,1772.62,-749.129,27.0636,,,
3574,0,1347.58,-53.9012,25.3385,1617.83,391.851,26.9501,1587.16,1122.93,48.1586,1091.53,1094.12,39.0118,442.331,1070.33,42.8652,515.48,-8.17847,18.7325,2305.09,227.226,38.8651,781.26,446.302,22.3486,-160.922,-30.0022,34.7916,500.85,-753.464,15.3434,1132.16,-738.581,14.5685,1772.59,-749.113,27.0525,,,
3575,0,1347.52,-53.9666,25.4143,1617.82,391.846,26.9175,1587.18,1122.97,48.2116,1091.6,1094.07,39.0666,442.281,1070.32,42.8033,515.711,-8.1514,18.7839,2305.08,227.218,38.8176,781.246,446.346,22.3062,-160.988,-29.905,34.8333,500.722,-753.374,15.325,1132.14,-738.523,14.5062,1772.6,-749.121,27.0927,,,
3576,0,1347.6,-53.9383,25.4235,1617.81,391.869,26.9001,1587.18,1123.14,48.0458,1091.56,1094.12,39.0574,442.302,1070.37,42.8647,515.555,-7.96568,19.1356,2305.07,227.223,38.8396,781.284,446.309,22.3538,-160.995,-29.7828,34.8102,500.903,-753.382,15.4356,1132.16,-738.567,14.5843,1772.58,-749.084,27.07,,,
3577,0,1347.65,-53.9278,25.4278,1617.8,391.833,26.8913,1587.17,1122.99,48.1629,1091.57,1094.11,39.0567,442.554,1070.71,43.1208,515.636,-7.83508,19.0693,2305.07,227.203,38.8457,781.218,446.383,22.2074,-161.011,-29.871,34.8231,500.715,-753.348,15.3462,1132.15,-738.587,14.5888,1772.59,-749.131,27.0595,,,
3578,0,1347.61,-53.9235,25.3922,1617.82,391.841,26.9205,1587.18,1122.98,48.1735,1091.61,1094.08,39.0891,442.423,1070.43,42.993,515.76,-7.9108,19.1238,2305.08,227.219,38.8524,781.3,446.341,22.3776,-161.014,-29.9932,34.8294,500.732,-753.384,15.3201,1132.19,-738.55,14.5854,1772.56,-749.11,27.0865,,,
3579,0,1347.65,-53.9056,25.4265,1617.81,391.86,26.9088,1587.18,1122.99,48.187,1091.56,1094.08,39.0733,442.643,1070.71,43.2644,515.564,-8.17185,18.6965,2305.09,227.22,38.8573,781.248,446.335,22.3009,-160.958,-29.903,34.8082,500.897,-753.415,15.461,1132.17,-738.559,14.5784,1772.58,-749.109,27.1075,,,
3580,0,1347.58,-53.9458,25.4145,1617.79,391.831,26.8919,1587.2,1122.99,48.1856,1091.55,1094.15,39.0406,442.356,1070.41,42.9294,515.705,-8.16128,18.6764,2305.07,227.216,38.8305,781.261,446.292,22.2665,-161.024,-30.0988,34.8341,500.813,-753.39,15.3571,1132.15,-738.575,14.558,1772.53,-749.133,27.0974,,,
3581,0,1347.51,-53.9889,25.5099,1617.82,391.854,26.9177,1587.2,1122.97,48.1893,1091.63,1094.03,39.1051,442.355,1070.41,42.9813,515.845,-7.83658,19.096,2305.08,227.216,38.8498,781.227,446.346,22.2621,-160.961,-29.9001,34.8754,500.741,-753.415,15.3963,1132.16,-738.562,14.528,1772.53,-749.18,27.0667,,,
3582,0,1347.5,-53.857,25.2897,1617.81,391.836,26.9121,1587.17,1122.99,48.1683,1091.58,1094.14,39.0737,442.376,1070.36,43.0325,515.756,-7.85715,19.0929,2305.07,227.21,38.8446,781.241,446.351,22.2717,-160.945,-29.9393,34.8312,500.808,-753.489,15.3726,1132.17,-738.54,14.5741,1772.52,-749.16,27.1022,,,
3583,0,1347.53,-53.8619,25.2945,1617.8,391.847,26.9034,1587.17,1122.97,48.1783,1091.54,1094.19,39.0864,442.413,1070.32,43.1124,515.677,-8.17851,18.7833,2305.08,227.223,38.8365,781.282,446.341,22.2465,-161.004,-29.8278,34.7642,500.792,-753.408,15.3375,1132.14,-738.575,14.5979,1772.71,-748.944,27.0143,,,
3584,0,1347.59,-53.952,25.4603,1617.81,391.871,26.9339,1587.14,1122.95,48.1252,1091.56,1094.08,39.061,442.382,1070.31,43.1228,515.652,-7.92041,19.093,2305.08,227.22,38.8317,781.358,446.273,22.2762,-160.962,-30.0434,34.812,500.974,-753.438,15.4665,1132.16,-738.505,14.4756,1772.59,-749.059,27.0744,,,
3585,0,1347.67,-53.9343,25.4385,1617.8,391.831,26.8904,1587.19,1123.12,48.0595,1091.51,1094.14,39.0063,442.354,1070.3,43.1486,515.753,-7.9184,19.1211,2305.07,227.213,38.8153,781.315,446.325,22.2982,-161.005,-29.9162,34.8619,500.782,-753.49,15.2677,1132.15,-738.585,14.5688,1772.76,-748.946,27.0397,,,
3586,0,1347.48,-53.8398,25.2484,1617.81,391.833,26.9175,1587.2,1122.97,48.1702,1091.57,1094.13,39.0539,442.329,1070.26,43.1273,515.692,-8.1372,18.7643,2305.07,227.21,38.8335,781.271,446.331,22.2638,-160.955,-29.9166,34.824,500.59,-753.427,15.2433,1132.19,-738.579,14.5987,1772.57,-749.099,27.0627,,,
3587,0,1347.54,-53.9342,25.3543,1617.82,391.847,26.9201,1587.2,1123,48.1678,1091.62,1094.08,39.1576,442.316,1070.24,43.114,515.559,-7.84525,19.0181,2305.08,227.21,38.8462,781.331,446.298,22.2936,-160.993,-29.9044,34.8529,500.595,-753.342,15.3344,1132.16,-738.598,14.6007,1772.6,-749.109,27.054,,,
3588,0,1347.54,-53.8983,25.3234,1617.81,391.85,26.8996,1587.17,1123.11,48.0487,1091.53,1094.13,39.0533,442.343,1070.2,43.1706,515.611,-8.20397,18.746,2305.09,227.227,38.8509,781.339,446.3,22.2908,-161.008,-29.8317,34.8415,500.838,-753.33,15.403,1132.15,-738.529,14.5396,1772.56,-749.085,27.0412,,,
3589,0,1347.62,-53.9193,25.4038,1617.81,391.869,26.8761,1587.17,1122.97,48.1553,1091.55,1094.13,39.0718,442.281,1070.17,43.1828,515.525,-7.87506,19.0284,2305.09,227.225,38.85,781.294,446.312,22.2623,-160.935,-29.8966,34.8539,500.902,-753.441,15.3474,1132.14,-738.588,14.5583,1772.59,-749.069,27.0647,,,
3590,0,1347.62,-53.9347,25.4013,1617.8,391.841,26.9237,1587.18,1122.98,48.1513,1091.58,1094.1,39.0621,442.2,1070.19,43.1288,515.456,-8.13213,18.6949,2305.08,227.219,38.8374,781.224,446.406,22.1728,-161.003,-29.8113,34.8365,500.769,-753.421,15.3377,1132.16,-738.559,14.5509,1772.55,-749.118,27.0576,,,
3591,0,1347.51,-53.9783,25.4293,1617.82,391.86,26.9254,1587.19,1122.99,48.1566,1091.56,1094.12,39.1007,442.247,1070.1,43.1581,515.661,-7.95686,19.0023,2305.06,227.21,38.8266,781.197,446.321,22.2995,-160.921,-29.9974,34.8419,500.835,-753.407,15.3588,1132.17,-738.562,14.5675,1772.58,-749.125,27.1033,,,
3592,0,1347.59,-53.925,25.333,1617.81,391.849,26.9108,1587.19,1122.98,48.1757,1091.63,1094.09,39.1084,442.198,1070.05,43.0742,515.512,-8.09439,18.7079,2305.08,227.203,38.8302,781.338,446.293,22.2502,-160.945,-30.0035,34.8319,500.854,-753.415,15.3928,1132.18,-738.565,14.5581,1772.58,-749.124,27.0849,,,
3593,0,1347.52,-53.8378,25.289,1617.81,391.866,26.8641,1587.18,1122.97,48.1557,1091.57,1094.1,39.0498,442.249,1070.09,43.1387,515.719,-7.95921,19.078,2305.08,227.21,38.8119,781.254,446.356,22.2623,-161.029,-29.9368,34.8042,500.91,-753.478,15.3928,1132.18,-738.567,14.5438,1772.57,-749.168,27.1054,,,
3594,0,1347.52,-53.8749,25.3126,1617.8,391.888,26.8702,1587.15,1122.96,48.1098,1091.58,1094.12,39.0707,442.087,1070.17,42.9432,515.677,-7.84848,18.9952,2305.07,227.219,38.8151,781.195,446.389,22.2568,-161.038,-29.9439,34.8402,500.77,-753.406,15.3016,1132.16,-738.537,14.5518,1772.51,-749.145,27.0724,,,
3595,0,1347.62,-53.9466,25.4484,1617.81,391.91,26.8867,1587.19,1122.95,48.1622,1091.55,1094.18,39.0538,442.167,1070.09,43.0481,515.814,-7.90056,19.1049,2305.07,227.219,38.8421,781.325,446.291,22.3448,-161.001,-29.8802,34.8328,501.091,-753.456,15.539,1132.17,-738.562,14.5683,1772.52,-749.164,27.0915,,,
3596,0,1347.59,-53.9133,25.3586,1617.81,391.892,26.8772,1587.18,1122.99,48.1587,1091.6,1094.04,39.0988,442.639,1070.69,43.185,515.818,-7.84704,19.129,2305.09,227.191,38.8465,781.205,446.375,22.2699,-160.935,-29.8514,34.8075,500.698,-753.394,15.3222,1132.14,-738.528,14.5238,1772.49,-749.172,27.139,,,
3597,0,1347.45,-53.869,25.3049,1617.8,391.925,26.8198,1587.19,1122.94,48.1793,1091.6,1094.06,39.0972,442.656,1070.7,43.2525,515.595,-8.14834,18.6653,2305.07,227.216,38.8341,781.266,446.329,22.3105,-160.975,-29.9499,34.81,500.677,-753.367,15.2567,1132.16,-738.509,14.533,1772.53,-749.142,27.1531,,,
3598,0,1347.6,-53.9409,25.4055,1617.81,391.956,26.7766,1587.21,1122.94,48.179,1091.56,1094.1,39.0823,442.336,1070.36,42.9702,515.593,-8.20278,18.7664,2305.08,227.215,38.8134,781.282,446.327,22.2896,-160.977,-29.9781,34.8146,500.842,-753.368,15.3616,1132.11,-738.622,14.555,1772.46,-749.218,27.0732,,,
3599,0,1347.61,-53.8189,25.4137,1617.82,391.989,26.7531,1587.15,1122.94,48.1749,1091.54,1094.1,39.0942,442.52,1070.71,43.0278,515.785,-7.86877,19.0864,2305.07,227.211,38.8057,781.341,446.301,22.3007,-160.955,-29.8947,34.8213,500.838,-753.426,15.3678,1132.21,-738.562,14.6248,1772.44,-749.224,27.0616,,,
3600,0,1347.41,-53.9336,25.3624,1617.82,392.01,26.7329,1587.21,1122.89,48.2378,1091.52,1094.2,39.1938,442.575,1070.68,43.0817,515.646,-7.93101,19.1432,2305.07,227.218,38.8548,781.255,446.357,22.2644,-160.992,-29.8591,34.8429,500.98,-753.38,15.4996,1132.16,-738.559,14.545,1772.51,-749.168,27.0985,,,
3601,0,1347.54,-53.9051,25.3441,1617.82,392.057,26.7157,1587.16,1122.89,48.1624,1091.48,1094.16,39.1229,442.591,1070.69,43.1304,515.65,-7.91788,19.0307,2305.06,227.216,38.8311,781.334,446.303,22.276,-160.988,-29.8966,34.8294,500.7,-753.424,15.2958,1132.15,-738.56,14.6374,1772.48,-749.201,27.12,,,
3602,0,1347.66,-53.912,25.4287,1617.81,392.081,26.676,1587.15,1122.95,48.1578,1091.52,1094.1,39.2925,442.625,1070.68,43.1621,515.768,-7.80737,19.0657,2305.07,227.221,38.8458,781.282,446.322,22.2876,-160.951,-30.0017,34.8327,500.753,-753.383,15.3185,1132.17,-738.566,14.5872,1772.45,-749.187,27.1209,,,
3603,0,1347.6,-53.9156,25.3803,1617.82,392.171,26.5574,1587.19,1122.94,48.1648,1091.38,1094.21,39.3456,442.583,1070.69,43.1535,515.795,-8.25369,18.8781,2305.07,227.212,38.8205,781.417,446.244,22.3201,-160.959,-29.9806,34.854,500.739,-753.391,15.3545,1132.18,-738.605,14.6146,1772.52,-749.175,27.1287,,,
3604,0,1347.63,-53.9305,25.4237,1617.88,392.352,26.3824,1587.16,1122.91,48.1508,1091.34,1094.26,39.4485,442.674,1070.67,43.1806,515.583,-8.15655,18.7295,2305.09,227.204,38.8382,781.337,446.307,22.2972,-160.92,-30.0354,34.8393,500.849,-753.481,15.3331,1132.16,-738.548,14.5209,1772.51,-749.184,27.0976,,,
3605,0,1347.53,-53.9857,25.4601,1617.86,392.468,26.2499,1587.16,1122.94,48.1645,1091.35,1094.31,39.6355,442.585,1070.72,43.1395,515.791,-8.19791,18.759,2305.07,227.197,38.7984,781.278,446.339,22.205,-160.985,-30.0668,34.8223,500.834,-753.313,15.4358,1132.18,-738.515,14.5435,1772.44,-749.258,27.0505,,,
3606,0,1347.53,-53.9556,25.4013,1617.82,392.531,26.2216,1587.19,1122.95,48.1814,1091.6,1094.52,39.8603,442.652,1070.71,43.1987,515.551,-7.82187,19.0227,2305.08,227.211,38.8361,781.288,446.368,22.202,-160.969,-29.8629,34.8006,500.846,-753.532,15.3892,1132.15,-738.51,14.4875,1772.49,-749.189,27.1049,,,
3607,0,1347.51,-53.8757,25.2658,1617.77,392.54,26.254,1587.15,1122.95,48.1304,1091.31,1094.32,39.8636,442.538,1070.68,43.0847,515.471,-8.04794,18.6695,2305.08,227.212,38.8523,781.275,446.328,22.3563,-160.986,-29.8701,34.8574,500.66,-753.409,15.1943,1132.14,-738.598,14.5579,1772.53,-749.193,27.156,,,
3608,0,1347.54,-53.8679,25.3012,1617.79,392.731,26.0747,1587.17,1122.95,48.1466,1091.56,1094.57,39.8732,442.554,1070.78,43.1099,515.511,-7.88851,19.0038,2305.09,227.21,38.8558,781.216,446.366,22.2613,-160.903,-29.8812,34.8771,500.815,-753.333,15.4026,1132.14,-738.508,14.5008,1772.53,-749.19,27.1412,,,
3609,0,1347.66,-53.9099,25.4344,1618.11,393.145,25.4941,1587.14,1122.92,48.1511,1091.28,1094.35,40.1465,442.355,1070.36,43.0445,515.732,-8.18099,18.7348,2305.07,227.207,38.8318,781.25,446.288,22.3274,-160.988,-30.0054,34.852,500.916,-753.403,15.484,1132.17,-738.567,14.5654,1772.48,-749.179,27.0929,,,
3610,0,1347.52,-53.8792,25.2921,1617.4,391.453,27.767,1587.15,1122.93,48.1751,1091.27,1094.45,40.1076,442.607,1070.72,43.19,515.803,-8.17147,18.7406,2305.08,227.213,38.8394,781.349,446.29,22.3154,-160.98,-29.9865,34.8678,500.805,-753.502,15.3362,1132.19,-738.587,14.5856,1772.51,-749.211,27.0902,,,
3611,0,1347.55,-53.9443,25.4103,1617.4,391.453,27.7643,1587.15,1123.14,48.0664,1091.7,1094.42,39.859,442.612,1070.69,43.1542,515.71,-7.88023,19.0198,2305.07,227.219,38.8182,781.339,446.264,22.3101,-161.024,-29.8604,34.8143,500.957,-753.46,15.4463,1132.19,-738.522,14.5587,1772.53,-749.182,27.1591,,,
3612,0,1347.6,-53.9308,25.445,1617.4,391.457,27.7662,1587.13,1122.96,48.1029,1091.68,1094.43,39.8854,442.623,1070.7,43.201,515.704,-8.11258,18.7097,2305.08,227.226,38.8324,781.293,446.321,22.2273,-160.95,-29.8677,34.8164,500.876,-753.357,15.3629,1132.2,-738.534,14.639,1772.49,-749.174,27.0847,,,
3613,0,1347.58,-53.9501,25.3969,1617.41,391.483,27.7503,1587.18,1122.97,48.1662,1091.62,1094.49,39.8144,442.319,1070.4,43.095,515.751,-7.86554,19.0848,2305.07,227.222,38.8513,781.22,446.396,22.2201,-160.981,-29.8628,34.819,501.115,-753.395,15.5502,1132.15,-738.54,14.5279,1772.52,-749.201,27.133,,,
3614,0,1347.58,-53.9187,25.3737,1617.39,391.447,27.7613,1587.17,1122.97,48.1656,1091.65,1094.46,39.8307,442.463,1070.36,43.2075,515.461,-7.88897,19.0136,2305.08,227.211,38.8441,781.235,446.329,22.326,-160.995,-29.9951,34.8457,500.566,-753.424,15.2303,1132.17,-738.552,14.5537,1772.53,-749.16,27.1501,,,
3615,0,1347.52,-53.8758,25.309,1617.71,390.875,26.9217,1587.18,1123.13,48.0445,1091.67,1094.42,39.8619,442.414,1070.4,43.174,515.604,-7.84898,19.1032,2305.07,227.224,38.8341,781.323,446.337,22.267,-161.01,-29.9061,34.8232,500.645,-753.357,15.2447,1132.15,-738.602,14.5632,1772.54,-749.209,27.138,,,
3616,0,1347.49,-53.9968,25.4362,1617.67,390.983,26.9473,1587.17,1122.96,48.1372,1091.66,1094.41,39.7828,442.436,1070.34,43.1919,515.526,-8.12657,18.6839,2305.07,227.214,38.8416,781.285,446.334,22.2902,-160.929,-29.9118,34.8416,500.675,-753.456,15.2391,1132.16,-738.555,14.5459,1772.49,-749.143,27.1123,,,
3617,0,1347.59,-53.9371,25.4067,1617.4,391.453,27.7671,1587.16,1123.01,48.1575,1091.68,1094.41,39.8589,442.298,1070.35,43.0456,515.679,-7.91351,19.0938,2305.07,227.217,38.8314,781.343,446.28,22.2679,-161.014,-29.9907,34.8567,500.801,-753.436,15.3383,1132.17,-738.556,14.5482,1772.52,-749.181,27.1277,,,
3618,0,1347.47,-53.9781,25.3972,1617.68,391.268,27.0388,1587.16,1122.95,48.0936,1091.66,1094.4,39.7929,442.324,1070.3,43.0262,515.618,-8.17832,18.7635,2305.05,227.222,38.8031,781.261,446.365,22.2922,-160.949,-29.8737,34.8334,500.904,-753.472,15.3517,1132.27,-738.539,14.7312,1772.45,-749.237,27.085,,,
3619,0,1347.57,-53.9349,25.4926,1617.65,391.398,27.0843,1587.16,1122.97,48.0955,1091.61,1094.53,39.8355,442.305,1070.3,42.9406,515.547,-7.90401,19.0803,2305.08,227.219,38.8175,781.271,446.322,22.2498,-160.97,-29.9975,34.8818,500.65,-753.388,15.2401,1132.14,-738.58,14.5499,1772.48,-749.209,27.1065,,,
3620,0,1347.53,-53.8936,25.342,1617.64,391.515,27.1403,1587.19,1122.97,48.1613,1091.62,1094.46,39.8009,442.331,1070.28,42.9401,515.658,-7.87252,19.1188,2305.07,227.224,38.8374,781.306,446.345,22.3359,-160.877,-29.9651,34.8632,500.805,-753.428,15.3459,1132.16,-738.532,14.5408,1772.49,-749.176,27.144,,,
3621,0,1347.61,-53.916,25.4085,1617.64,391.638,27.1458,1587.14,1122.95,48.1551,1091.63,1094.49,39.807,442.597,1070.74,43.1637,515.568,-8.11303,18.7372,2305.06,227.218,38.8264,781.278,446.37,22.259,-160.969,-29.9966,34.8366,500.905,-753.52,15.3696,1132.15,-738.599,14.5471,1772.5,-749.163,27.0529,,,
3622,0,1347.49,-53.8892,25.2754,1617.64,391.748,27.1622,1587.22,1122.98,48.2335,1091.59,1094.48,39.7731,442.354,1070.39,42.8777,515.69,-7.84451,19.0314,2305.07,227.198,38.8192,781.259,446.371,22.2722,-161.013,-29.9088,34.7436,500.727,-753.465,15.2833,1132.14,-738.538,14.4901,1772.53,-749.191,27.119,,,
3623,0,1347.56,-53.8944,25.3486,1617.64,391.872,27.1297,1587.19,1122.93,48.1568,1091.69,1094.44,39.8586,442.657,1070.7,43.2372,515.568,-8.11992,18.7161,2305.06,227.206,38.8231,781.238,446.352,22.3115,-161.054,-29.9453,34.8304,500.674,-753.496,15.2346,1132.18,-738.544,14.5482,1772.45,-749.195,27.0651,,,
3624,0,1347.59,-53.9305,25.4116,1617.64,391.942,27.1462,1587.17,1122.96,48.1678,1091.66,1094.47,39.8209,442.338,1070.41,42.8836,515.601,-8.14402,18.7248,2305.08,227.209,38.8278,781.19,446.377,22.304,-160.939,-29.8014,34.8233,500.638,-753.435,15.1922,1132.17,-738.51,14.5284,1772.49,-749.183,27.0768,,,
3625,0,1347.6,-53.9388,25.3835,1617.66,391.986,27.1556,1587.13,1122.94,48.1338,1091.64,1094.47,39.8314,442.411,1070.43,42.9188,515.665,-7.8379,19.1078,2305.08,227.221,38.8537,781.287,446.294,22.2986,-161.026,-29.8931,34.7812,500.814,-753.405,15.3566,1132.16,-738.526,14.5283,1772.47,-749.189,27.1306,,,
3626,0,1347.47,-54.0164,25.4921,1617.67,392.012,27.1218,1587.18,1122.94,48.1946,1091.7,1094.42,39.8609,442.356,1070.47,42.858,515.667,-8.12943,18.7135,2305.07,227.203,38.8426,781.285,446.333,22.3235,-161.024,-30.023,34.8455,500.704,-753.399,15.2939,1132.16,-738.499,14.5215,1772.53,-749.21,27.1428,,,
3627,0,1347.54,-53.9992,25.5042,1617.66,392.076,27.0774,1587.16,1122.96,48.1637,1091.66,1094.44,39.7946,442.405,1070.41,42.8997,515.809,-7.90331,19.1219,2305.07,227.222,38.8228,781.34,446.255,22.3379,-161.014,-29.8874,34.8183,500.867,-753.391,15.4109,1132.16,-738.605,14.5619,1772.5,-749.212,27.1321,,,
3628,0,1347.49,-53.8402,25.2727,1617.68,392.07,27.0524,1587.17,1122.96,48.1941,1091.63,1094.43,39.7684,442.426,1070.42,42.921,515.563,-8.11005,18.7045,2305.08,227.217,38.8324,781.271,446.368,22.2586,-160.959,-29.7965,34.8513,500.805,-753.453,15.3277,1132.17,-738.534,14.5268,1772.53,-749.21,27.1192,,,
3629,0,1347.55,-53.9016,25.2711,1617.65,392.087,27.0469,1587.16,1122.96,48.1884,1091.63,1094.44,39.7955,442.402,1070.42,42.8968,515.547,-7.93049,19.1303,2305.08,227.235,38.8375,781.4,446.224,22.3274,-161.026,-29.9025,34.8446,500.909,-753.4,15.4156,1132.16,-738.533,14.5407,1772.52,-749.218,27.104,,,
3630,0,1347.47,-53.9493,25.3702,1617.69,392.106,27.02,1587.18,1122.96,48.183,1091.66,1094.42,39.8195,442.409,1070.44,42.8986,515.678,-8.15047,18.7211,2305.07,227.211,38.8399,781.318,446.313,22.3056,-160.974,-29.8698,34.8448,500.767,-753.491,15.3831,1132.12,-738.515,14.5023,1772.5,-749.18,27.0891,,,
3631,0,1347.59,-53.9435,25.47,1617.68,392.088,27.0472,1587.16,1122.91,48.17,1091.65,1094.41,39.8139,442.458,1070.43,42.9701,515.694,-8.15705,18.7794,2305.08,227.225,38.8654,781.317,446.318,22.3314,-160.929,-29.9205,34.8621,500.856,-753.381,15.3809,1132.17,-738.56,14.5827,1772.46,-749.179,27.1011,,,
3632,0,1347.53,-53.8269,25.2783,1617.68,392.081,27.0495,1587.2,1122.91,48.1862,1091.65,1094.42,39.8015,442.452,1070.44,42.9134,515.694,-7.84561,19.0531,2305.08,227.215,38.8359,781.236,446.358,22.3129,-160.986,-29.9034,34.8216,500.744,-753.505,15.2789,1132.18,-738.549,14.5459,1772.53,-749.185,27.1279,,,
3633,0,1347.61,-53.9195,25.4241,1617.68,392.099,27.0317,1587.15,1122.95,48.1756,1091.65,1094.43,39.7999,442.363,1070.45,42.7927,515.542,-8.18915,18.7731,2305.07,227.221,38.8275,781.237,446.4,22.2697,-161.03,-29.8531,34.8275,500.881,-753.426,15.3951,1132.18,-738.536,14.5355,1772.49,-749.214,27.1305,,,
3634,0,1347.49,-53.9738,25.473,1617.7,392.08,27.0529,1587.18,1122.92,48.1941,1091.64,1094.46,39.8102,442.414,1070.41,42.9051,515.599,-8.17875,18.6848,2305.08,227.213,38.8363,781.252,446.364,22.2442,-161.017,-29.8027,34.7808,501.027,-753.407,15.3912,1132.14,-738.543,14.5686,1772.5,-749.242,27.0709,,,
3635,0,1347.62,-53.9569,25.4228,1617.68,392.077,27.0429,1587.18,1122.94,48.2068,1091.59,1094.47,39.7911,442.308,1070.48,42.7328,515.762,-8.17698,18.7455,2305.08,227.194,38.8365,781.294,446.319,22.4103,-160.947,-29.9725,34.7552,500.842,-753.393,15.3331,1132.16,-738.531,14.5274,1772.73,-748.987,27.0264,,,
3636,0,1347.47,-53.9887,25.4216,1617.69,392.097,27.0492,1587.18,1122.94,48.1945,1091.63,1094.44,39.8151,442.368,1070.43,42.7975,515.52,-7.90768,19.0807,2305.06,227.219,38.823,781.286,446.336,22.2776,-160.989,-29.8367,34.8611,500.726,-753.473,15.309,1132.16,-738.533,14.5625,1772.58,-749.079,27.0577,,,
3637,0,1347.6,-53.947,25.4233,1617.68,392.089,27.0392,1587.21,1122.88,48.241,1091.59,1094.47,39.7734,442.449,1070.42,42.8709,515.705,-7.81568,19.076,2305.09,227.2,38.8388,781.278,446.37,22.2446,-160.996,-29.8572,34.7792,500.737,-753.444,15.3298,1132.21,-738.587,14.599,1772.61,-749.089,27.0442,,,
3638,0,1347.62,-53.9489,25.4039,1617.68,392.101,27.0271,1587.18,1123.13,48.0366,1091.66,1094.45,39.8563,442.396,1070.41,42.8066,515.574,-8.08475,18.6514,2305.08,227.211,38.829,781.294,446.344,22.2513,-160.946,-29.916,34.796,500.681,-753.439,15.2723,1132.21,-738.581,14.6455,1772.63,-749.097,27.077,,,
3639,0,1347.65,-53.9239,25.438,1617.7,392.088,27.0493,1587.19,1122.98,48.1101,1091.63,1094.46,39.8539,442.291,1070.43,42.685,515.782,-7.83426,19.1311,2305.09,227.216,38.8379,781.288,446.313,22.3427,-160.962,-29.8276,34.8566,500.772,-753.503,15.277,1132.15,-738.594,14.542,1772.58,-749.108,27.0432,,,
3640,0,1347.65,-53.9047,25.4548,1617.69,392.086,27.0413,1587.17,1122.97,48.1314,1091.61,1094.46,39.8156,442.356,1070.39,42.7544,515.634,-8.09343,18.6952,2305.09,227.222,38.8379,781.291,446.375,22.3054,-160.935,-29.8753,34.8562,500.789,-753.391,15.356,1132.21,-738.576,14.6449,1772.57,-749.152,27.0317,,,
3641,0,1347.55,-53.9631,25.4374,1617.68,392.103,27.0386,1587.18,1123,48.1618,1091.71,1094.41,39.831,442.295,1070.42,42.7619,515.687,-7.93255,19.21,2305.08,227.213,38.8282,781.29,446.346,22.3297,-161.013,-30.0387,34.8035,500.79,-753.445,15.3159,1132.15,-738.609,14.5514,1772.59,-749.134,27.1091,,,
3642,0,1347.51,-53.8389,25.2848,1617.7,392.084,27.0466,1587.2,1122.96,48.1411,1091.61,1094.47,39.7325,442.356,1070.4,42.7794,515.49,-7.9452,19.1156,2305.09,227.222,38.8433,781.299,446.305,22.2962,-161.012,-30.0583,34.8882,500.842,-753.415,15.3174,1132.19,-738.547,14.5846,1772.6,-749.177,27.0724,,,
3643,0,1347.64,-53.906,25.4266,1617.67,392.091,27.0374,1587.16,1122.96,48.1493,1091.66,1094.42,39.8638,442.246,1070.39,42.6879,515.588,-7.97619,19.0703,2305.1,227.199,38.8331,781.263,446.406,22.2162,-160.938,-29.9048,34.8465,501.05,-753.443,15.4734,1132.18,-738.581,14.5879,1772.56,-749.112,27.124,,,
3644,0,1347.6,-53.9384,25.3907,1617.69,392.075,27.057,1587.17,1122.95,48.1521,1091.69,1094.38,39.8385,442.107,1070.25,42.5224,515.501,-8.10907,18.6225,2305.09,227.203,38.8386,781.279,446.306,22.3796,-160.983,-29.9061,34.8169,500.841,-753.388,15.376,1132.18,-738.557,14.5625,1772.55,-749.137,27.0865,,,
