Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1435,0,1347.77,-54.1175,25.674,437.304,1087.34,17.6894,1067.93,1100.49,20.9839,2284.35,228.716,28.8503,1617.88,392.627,26.9544,781.485,447.062,23.0863,516.944,-8.01249,18.3878,1132.17,-738.343,14.623,1565.04,1103.61,24.4625,1772.55,-749.117,27.2297,502.652,-753.632,16.2821,-155.444,8.59142,19.5551
1436,0,1347.79,-54.07,25.6842,437.516,1087.2,17.7941,1067.9,1100.53,21.0471,2284.39,228.725,28.8791,1617.88,392.631,26.9566,781.37,447.103,23.0283,516.819,-7.9955,18.4033,1132.17,-738.401,14.6828,1565.03,1103.62,24.436,1772.56,-749.118,27.193,502.817,-753.64,16.4159,-155.445,8.60049,19.5792
1437,0,1347.75,-54.0236,25.6094,437.549,1087.17,17.8586,1067.93,1100.49,21.0302,2284.38,228.722,28.8623,1617.87,392.64,26.9389,781.379,447.109,23.0137,517.012,-8.05738,18.4579,1132.15,-738.418,14.6489,1565.04,1103.64,24.4548,1772.55,-749.158,27.1757,502.522,-753.762,16.2146,-155.433,8.55816,19.5433
1438,0,1347.75,-54.0756,25.6951,437.374,1087.28,17.7373,1067.97,1100.45,21.0004,2284.35,228.712,28.8406,1617.87,392.63,26.9326,781.34,447.172,23.026,516.854,-8.04294,18.401,1132.15,-738.409,14.6479,1565.04,1103.64,24.4489,1772.53,-749.147,27.2622,502.469,-753.724,16.1565,-155.459,8.60069,19.5661
1439,0,1347.78,-54.0831,25.6596,437.362,1087.32,17.7533,1067.94,1100.45,21.0343,2284.34,228.722,28.8633,1617.89,392.631,26.9711,781.343,447.114,22.9857,516.974,-8.05335,18.4712,1132.18,-738.4,14.6793,1565.03,1103.62,24.4725,1772.46,-749.144,27.2205,502.691,-753.592,16.3535,-155.434,8.59321,19.6463
1440,0,1347.76,-54.0825,25.6664,437.325,1087.42,17.7318,1067.92,1100.49,21.0218,2284.37,228.721,28.864,1617.89,392.624,26.9815,781.365,447.112,23.0837,517.03,-8.07285,18.4391,1132.19,-738.412,14.669,1565.04,1103.64,24.4694,1772.48,-749.159,27.2284,502.656,-753.665,16.3141,-155.45,8.5742,19.5067
1441,0,1347.78,-54.0597,25.6239,437.354,1087.4,17.7642,1067.96,1100.46,21.024,2284.36,228.709,28.8711,1617.87,392.651,26.9658,781.369,447.088,23.0529,517.197,-8.15981,18.521,1132.21,-738.409,14.6773,1565.05,1103.62,24.4752,1772.46,-749.182,27.1579,502.708,-753.679,16.3728,-155.367,8.60854,19.5091
1442,0,1347.76,-54.0969,25.693,437.618,1087.1,17.9422,1067.9,1100.51,21.0264,2284.35,228.717,28.8398,1617.87,392.635,26.9467,781.402,447.122,23.0404,516.86,-7.99462,18.3486,1132.21,-738.403,14.6975,1565.07,1103.6,24.4568,1772.45,-749.172,27.1672,502.558,-753.641,16.2394,-155.401,8.60938,19.4283
1443,0,1347.74,-54.0198,25.5881,437.476,1087.28,17.8815,1067.94,1100.47,21.0132,2284.35,228.728,28.877,1617.86,392.635,26.9494,781.329,447.152,23.0363,517.106,-8.10073,18.4827,1132.19,-738.385,14.6353,1565.04,1103.62,24.4617,1772.5,-749.19,27.2521,502.421,-753.724,16.1476,-155.442,8.60827,19.3463
1444,0,1347.79,-54.0888,25.6589,436.776,1087.58,17.4796,1067.89,1100.5,21.0424,2284.34,228.701,28.8576,1617.89,392.643,26.9661,781.309,447.153,23.0973,516.887,-8.01605,18.3911,1132.23,-738.374,14.7536,1565.04,1103.59,24.4488,1772.75,-748.919,27.1842,502.52,-753.699,16.2553,-155.418,8.6048,19.5332
1445,0,1347.8,-54.0903,25.7075,436.757,1087.81,17.1127,1067.93,1100.47,21.0477,2284.33,228.702,28.861,1617.87,392.624,26.9565,781.33,447.112,23.0147,516.956,-8.00093,18.4497,1132.18,-738.369,14.6255,1565.04,1103.61,24.4528,1772.58,-749.064,27.1998,502.763,-753.656,16.3924,-155.435,8.58521,19.5733
1446,0,1347.75,-54.0346,25.6233,437.247,1087.46,17.6211,1067.89,1100.5,21.0026,2284.37,228.702,28.8866,1617.86,392.642,26.9336,781.489,447.043,23.0316,517.148,-8.07555,18.4595,1132.17,-738.359,14.6594,1565.04,1103.65,24.4565,1772.61,-749.076,27.1713,502.543,-753.747,16.262,-155.398,8.56585,19.5848
1447,0,1347.83,-54.0608,25.6857,437.263,1087.45,17.6821,1068.67,1099.95,21.2259,2284.36,228.737,28.8625,1617.86,392.639,26.9449,781.24,447.115,23.0239,517.102,-8.09568,18.4629,1132.14,-738.395,14.6374,1565.03,1103.62,24.4706,1772.59,-749.055,27.1382,502.56,-753.655,16.2446,-155.463,8.59711,19.583
1448,0,1347.76,-54.0991,25.6945,437.344,1087.39,17.6551,1067.91,1100.51,21.0114,2284.38,228.736,28.8858,1617.85,392.638,26.9458,781.289,447.115,23.0921,516.975,-8.0828,18.4058,1132.16,-738.406,14.6885,1565.05,1103.63,24.463,1772.61,-749.055,27.2149,502.513,-753.669,16.208,-155.423,8.58567,19.5224
1449,0,1347.77,-54.096,25.7349,437.3,1087.34,17.7044,1067.95,1100.47,21.0052,2284.36,228.714,28.8905,1617.88,392.624,26.9521,781.31,447.117,23.1011,516.858,-7.99648,18.3874,1132.15,-738.408,14.6724,1565.05,1103.63,24.4825,1772.58,-749.039,27.1949,502.535,-753.704,16.2303,-155.468,8.56933,19.5726
1450,0,1347.78,-54.0804,25.6994,437.33,1087.37,17.7386,1067.94,1100.48,21.0151,2284.34,228.698,28.8712,1617.87,392.627,26.962,781.328,447.096,23.0085,517.13,-8.09694,18.4904,1132.18,-738.369,14.6601,1565.02,1103.62,24.4385,1772.56,-749.109,27.1943,501.462,-753.537,15.7072,-155.398,8.62818,19.5154
1451,0,1347.78,-54.0685,25.6205,437.371,1087.24,17.7662,1067.94,1100.46,21.0145,2284.38,228.727,28.8738,1617.86,392.64,26.9307,781.481,447.039,23.0108,516.915,-8.0236,18.3746,1132.25,-738.37,14.724,1565.03,1103.65,24.4905,1772.54,-749.12,27.1801,502.614,-753.652,16.2343,-155.438,8.57276,19.5327
1452,0,1347.74,-54.0288,25.5799,437.421,1087.24,17.7633,1067.91,1100.51,20.9912,2284.34,228.707,28.8369,1617.86,392.64,26.9453,781.293,447.162,22.9889,517.109,-8.04821,18.486,1132.26,-738.352,14.7745,1565.06,1103.64,24.4448,1772.52,-749.114,27.1882,502.586,-753.715,16.1998,-155.433,8.58985,19.7198
1453,0,1347.76,-54.0761,25.6275,437.418,1087.23,17.8128,1067.94,1100.48,21.0437,2284.37,228.72,28.8719,1617.86,392.635,26.9529,781.294,447.16,23.0553,517.118,-8.15733,18.4898,1132.2,-738.396,14.7109,1565.04,1103.63,24.4868,1772.55,-749.105,27.236,502.706,-753.551,16.3144,-155.506,8.55727,19.5443
1454,0,1347.76,-54.069,25.5904,437.457,1087.21,17.8266,1067.94,1100.47,21.0257,2284.38,228.738,28.879,1617.87,392.639,26.966,781.267,447.162,23.0213,517.102,-8.09195,18.4327,1132.29,-738.385,14.818,1565.01,1103.61,24.4513,1772.49,-749.161,27.1847,502.539,-753.749,16.2228,-155.434,8.60101,19.6265
1455,0,1347.75,-54.043,25.606,437.433,1087.35,17.8742,1067.93,1100.5,21.0237,2284.36,228.732,28.8535,1617.87,392.642,26.9451,781.301,447.155,22.9964,516.941,-8.00977,18.4352,1132.17,-738.402,14.6688,1565.04,1103.64,24.4573,1772.51,-749.098,27.1945,502.517,-753.709,16.1588,-155.423,8.60149,19.3127
1456,0,1347.75,-54.0959,25.6481,437.562,1087.19,17.9493,1067.93,1100.49,20.9852,2284.37,228.723,28.8847,1617.88,392.631,26.9578,781.294,447.156,23.037,516.904,-7.97922,18.3164,1132.2,-738.382,14.6613,1565.06,1103.62,24.4667,1772.47,-749.157,27.2295,502.47,-753.721,16.1578,-155.447,8.59888,19.505
1457,0,1347.83,-54.0595,25.7009,437.71,1087.09,18.0846,1067.92,1100.51,21.0049,2284.38,228.733,28.8966,1617.88,392.64,26.9671,781.437,447.068,23.0436,516.903,-8.0153,18.4162,1132.21,-738.338,14.6317,1565.08,1103.61,24.4967,1772.51,-749.194,27.2478,502.651,-753.704,16.2884,-155.336,8.59011,19.6616
1458,0,1347.76,-54.1324,25.6912,437.865,1086.97,18.1454,1067.94,1100.46,21.0422,2284.35,228.707,28.8694,1617.87,392.635,26.9613,781.524,447.039,23.0803,516.98,-8.04726,18.4426,1132.16,-738.348,14.6347,1565.08,1103.59,24.4795,1772.7,-748.987,27.1076,502.64,-753.611,16.2815,-155.434,8.59803,19.5571
1459,0,1347.76,-54.055,25.6288,437.564,1087.18,18.0087,1067.95,1100.46,21.0547,2284.34,228.705,28.8673,1617.88,392.629,26.9547,781.383,447.17,23.0268,517.002,-8.0031,18.3907,1132.19,-738.345,14.6583,1565.06,1103.6,24.4879,1772.63,-749.111,27.219,502.546,-753.664,16.2158,-155.358,8.65699,19.3805
1460,0,1347.73,-54.031,25.5811,437.489,1087.3,17.9875,1067.93,1100.48,21.0232,2284.38,228.726,28.8782,1617.87,392.628,26.9208,781.292,447.137,23.0087,516.918,-7.97127,18.4211,1132.2,-738.362,14.6243,1565.09,1103.62,24.461,1772.59,-749.076,27.157,502.66,-753.681,16.296,-155.42,8.59731,19.4283
1461,0,1347.81,-54.0669,25.6344,436.959,1087.46,17.702,1067.93,1100.49,21.0356,2284.37,228.722,28.8177,1617.87,392.627,26.9527,781.382,447.088,23.0052,516.919,-7.97485,18.4064,1132.24,-738.382,14.7389,1565.01,1103.63,24.4415,1772.57,-749.095,27.1653,502.614,-753.69,16.2253,-155.508,8.63254,19.5568
1462,0,1347.77,-54.1089,25.7033,437.684,1087.05,18.0314,1068.7,1099.89,21.2179,2284.36,228.726,28.8866,1617.87,392.624,26.9519,781.344,447.104,23.083,516.965,-7.98744,18.404,1132.18,-738.367,14.6391,1565.04,1103.62,24.4964,1772.74,-748.976,27.1256,502.782,-753.619,16.3548,-155.382,8.57159,19.5538
1463,0,1347.73,-54.053,25.5843,437.751,1087.04,18.1215,1067.94,1100.45,21.041,2284.39,228.717,28.9182,1617.87,392.626,26.9684,781.267,447.134,23.0206,517.081,-8.06674,18.4838,1132.18,-738.339,14.603,1565.04,1103.61,24.4722,1772.71,-748.94,27.1267,502.427,-753.723,16.1675,-155.445,8.58971,19.4883
1464,0,1347.76,-54.0791,25.6265,437.923,1086.84,18.1887,1067.94,1100.45,21.0233,2284.36,228.724,28.8645,1617.86,392.653,26.969,781.259,447.178,23.0725,516.871,-8.01599,18.4719,1132.2,-738.367,14.6665,1565.02,1103.61,24.4438,1772.58,-749.052,27.1848,502.686,-753.637,16.3918,-155.482,8.62158,19.5879
1465,0,1347.82,-54.0741,25.6645,437.763,1086.99,18.0795,1067.94,1100.46,21.0182,2284.33,228.711,28.831,1617.87,392.631,26.948,781.279,447.14,23.0011,516.966,-7.98024,18.4094,1132.19,-738.367,14.7032,1565.05,1103.62,24.4621,1772.61,-749.059,27.1506,502.688,-753.622,16.3105,-155.35,8.60736,19.5275
1466,0,1347.77,-54.0698,25.6445,437.055,1087.43,17.7087,1068.66,1099.95,21.215,2284.35,228.698,28.8656,1617.88,392.635,26.9425,781.303,447.144,23.0373,517.404,-8.16338,18.5361,1132.21,-738.374,14.6727,1565.04,1103.62,24.4411,1772.61,-749.062,27.2092,502.616,-753.682,16.2258,-155.494,8.57417,19.6672
1467,0,1347.76,-54.0254,25.6119,436.98,1087.46,17.5957,1067.97,1100.44,21.0327,2284.4,228.734,28.925,1617.88,392.635,26.9677,781.367,447.161,23.0528,517.111,-8.11061,18.5042,1132.28,-738.357,14.7866,1565.03,1103.62,24.4662,1772.53,-749.07,27.0989,502.532,-753.709,16.1962,-155.455,8.58623,19.5744
1468,0,1347.8,-54.0918,25.6815,437.575,1087.15,17.957,1067.94,1100.47,21.0372,2284.33,228.705,28.8813,1617.87,392.63,26.9619,781.313,447.146,23.0696,517.008,-8.035,18.4165,1132.17,-738.367,14.6693,1565.04,1103.63,24.448,1772.58,-749.079,27.2151,502.52,-753.63,16.2566,-155.433,8.60254,19.6048
1469,0,1347.72,-54.081,25.6069,436.967,1087.55,17.7409,1067.93,1100.48,21.0377,2284.37,228.739,28.8959,1617.86,392.621,26.9515,781.246,447.14,23.0815,517.135,-8.13869,18.3941,1132.2,-738.395,14.7044,1565.08,1103.61,24.4927,1772.74,-748.938,27.1561,502.618,-753.625,16.2665,-155.431,8.57226,19.6512
1470,0,1347.76,-54.089,25.6526,436.995,1087.49,17.6304,1067.92,1100.47,20.9926,2284.34,228.684,28.8143,1617.87,392.624,26.9346,781.3,447.173,23.0124,517.119,-8.05477,18.4203,1132.19,-738.41,14.6585,1565.05,1103.63,24.4723,1772.61,-749.026,27.1628,502.661,-753.601,16.3282,-155.365,8.61292,19.6137
1471,0,1347.83,-54.037,25.6944,437.496,1087.15,17.863,1067.92,1100.49,20.9905,2284.34,228.717,28.8345,1617.88,392.626,26.9568,781.31,447.139,23.0423,517.178,-8.16691,18.4266,1132.18,-738.374,14.6764,1565.06,1103.6,24.469,1772.59,-749.026,27.168,502.607,-753.677,16.2764,-155.469,8.59451,19.5489
1472,0,1347.81,-54.0708,25.6704,437.585,1087.16,17.9831,1067.93,1100.49,21.0357,2284.36,228.718,28.841,1617.88,392.628,26.9552,781.274,447.129,23.1091,517.063,-8.10112,18.4336,1132.18,-738.377,14.663,1565.05,1103.61,24.4283,1772.59,-749.048,27.2105,502.646,-753.686,16.3187,-155.435,8.57922,19.4593
1473,0,1347.79,-54.0779,25.6906,437.999,1086.72,18.2156,1067.96,1100.47,21.0185,2284.35,228.722,28.8621,1617.86,392.631,26.9715,781.287,447.136,23.0252,517.214,-8.12447,18.5742,1132.2,-738.394,14.7362,1565.06,1103.6,24.4733,1772.56,-749.036,27.1729,501.376,-753.521,15.724,-155.455,8.57955,19.533
1474,0,1347.75,-54.0822,25.647,437.596,1087.14,17.9389,1067.94,1100.46,21.0218,2284.41,228.725,28.9052,1617.86,392.638,26.9548,781.366,447.116,23.0371,516.982,-8.0303,18.4893,1132.22,-738.388,14.6753,1565.03,1103.62,24.4514,1772.56,-749.102,27.1908,502.761,-753.586,16.3821,-155.45,8.55374,19.5824
1475,0,1347.76,-54.0644,25.5973,437.051,1087.5,17.7322,1067.91,1100.5,20.9828,2284.39,228.728,28.8683,1617.87,392.617,26.9437,781.321,447.121,23.0564,517.021,-8.046,18.4237,1132.2,-738.355,14.6313,1565.03,1103.6,24.4588,1772.78,-748.927,27.1776,501.408,-753.616,15.645,-155.389,8.57806,19.532
1476,0,1347.84,-54.0867,25.649,437.014,1087.48,17.6259,1067.97,1100.47,21.0228,2284.37,228.71,28.8903,1617.88,392.625,26.9501,781.302,447.151,23.0147,517.014,-8.01983,18.3571,1132.18,-738.42,14.6745,1565.02,1103.62,24.4295,1772.6,-748.997,27.187,502.615,-753.607,16.2403,-155.443,8.58935,19.5136
1477,0,1347.75,-54.0894,25.6493,437.787,1087.02,18.0633,1067.92,1100.52,21.0392,2284.34,228.671,28.8685,1617.87,392.635,26.951,781.33,447.162,23.0427,516.953,-8.05348,18.4209,1132.23,-738.373,14.7555,1564.98,1103.63,24.453,1772.59,-749.042,27.1722,502.437,-753.717,16.1638,-155.495,8.59321,19.5892
1478,0,1347.77,-54.1114,25.6778,438.11,1086.86,18.2955,1067.93,1100.48,21.0293,2284.37,228.729,28.8886,1617.87,392.633,26.946,781.348,447.071,23.0649,516.962,-8.01965,18.3436,1132.2,-738.38,14.7039,1565.02,1103.63,24.4377,1772.64,-749.07,27.2203,502.408,-753.706,16.1694,-155.407,8.62636,19.5153
1479,0,1347.8,-54.0824,25.6521,437.555,1087.28,17.9991,1067.92,1100.48,21.02,2284.39,228.717,28.8753,1617.88,392.619,26.9504,781.271,447.132,22.9899,516.953,-8.01028,18.337,1132.19,-738.395,14.6817,1565.02,1103.62,24.4586,1772.71,-748.944,27.1968,502.696,-753.612,16.382,-155.427,8.60741,19.358
1480,0,1347.8,-54.0823,25.6801,437.525,1087.15,17.897,1067.97,1100.43,21.0398,2284.33,228.676,28.8297,1617.86,392.617,26.9462,781.389,447.104,23.0146,516.879,-7.97728,18.3785,1132.19,-738.362,14.6394,1565.04,1103.62,24.458,1772.6,-749.066,27.1447,502.634,-753.659,16.2579,-155.373,8.61399,19.5381
1481,0,1347.82,-54.0724,25.6689,437.015,1087.47,17.6549,1068.73,1099.91,21.2039,2284.39,228.739,28.8933,1617.88,392.638,26.9554,781.273,447.119,22.9695,516.919,-8.03044,18.4227,1132.19,-738.359,14.6246,1565.05,1103.61,24.4586,1772.73,-748.957,27.1271,502.891,-753.818,16.5176,-155.395,8.59421,19.5446
1482,0,1347.79,-54.0867,25.6647,437.533,1087.25,18.0069,1067.93,1100.48,21.0229,2284.37,228.734,28.8623,1617.87,392.645,26.9559,781.255,447.174,23.0071,516.92,-8.0162,18.3669,1132.22,-738.374,14.7279,1565.04,1103.63,24.4508,1772.64,-749.071,27.2201,501.444,-753.591,15.7386,-155.356,8.62002,19.603
1483,0,1347.77,-54.0995,25.7154,437.559,1087.15,17.9253,1067.93,1100.47,21.0228,2284.34,228.709,28.8714,1617.87,392.629,26.9726,781.315,447.09,23.016,516.96,-7.99134,18.4271,1132.18,-738.425,14.6895,1565.05,1103.64,24.4669,1772.62,-749.029,27.2167,502.76,-753.593,16.3807,-155.425,8.56997,19.6629
1484,0,1347.71,-54.0853,25.5821,437.022,1087.39,17.6459,1068.72,1099.87,21.2136,2284.34,228.681,28.8607,1617.9,392.633,26.984,781.333,447.116,23.0388,516.951,-8.02442,18.3665,1132.18,-738.381,14.6918,1565.05,1103.61,24.4798,1772.59,-749.049,27.1722,502.703,-753.624,16.314,-155.489,8.58141,19.5607
1485,0,1347.77,-54.0906,25.6434,437.51,1087.27,17.9559,1067.91,1100.5,20.9862,2284.39,228.713,28.8716,1617.86,392.611,26.9358,781.265,447.153,22.9624,516.803,-7.94893,18.3418,1132.18,-738.427,14.6261,1565.06,1103.62,24.4695,1772.56,-749.068,27.1527,502.608,-753.637,16.2205,-155.42,8.57751,19.6246
1486,0,1347.79,-54.0923,25.6615,437.004,1087.48,17.6991,1067.94,1100.48,21.0325,2284.37,228.709,28.8316,1617.88,392.627,26.9427,781.402,447.073,23.0963,516.932,-7.97768,18.4258,1132.21,-738.391,14.6952,1565.04,1103.63,24.4803,1772.69,-748.954,27.1222,502.515,-753.785,16.1985,-155.43,8.60841,19.4486
1487,0,1347.72,-54.1313,25.7021,436.782,1087.78,17.1509,1067.92,1100.49,21.0206,2284.37,228.707,28.8797,1617.86,392.631,26.9473,781.245,447.181,22.9969,516.915,-8.00208,18.3944,1132.18,-738.36,14.6891,1565.02,1103.62,24.4358,1772.72,-748.958,27.1275,502.59,-753.705,16.2293,-155.431,8.60196,19.5841
1488,0,1347.78,-54.0824,25.6363,437.31,1087.37,17.667,1067.96,1100.48,21.0567,2284.4,228.715,28.9136,1617.87,392.636,26.9508,781.286,447.159,23.0786,517.145,-8.08545,18.4798,1132.17,-738.386,14.6948,1565.05,1103.63,24.4631,1772.58,-749.021,27.2097,501.616,-753.625,15.7708,-155.418,8.63132,19.6812
1489,0,1347.78,-54.0689,25.6443,437.299,1087.38,17.6929,1067.94,1100.48,21.0298,2284.39,228.739,28.8864,1617.87,392.63,26.9455,781.467,447.111,23.0681,516.965,-7.96284,18.4114,1132.17,-738.356,14.6141,1565.05,1103.61,24.4481,1772.56,-749.05,27.1615,502.743,-753.601,16.3294,-155.431,8.72526,20.1483
1490,0,1347.83,-54.0612,25.6756,437.306,1087.4,17.6894,1067.91,1100.52,21.0247,2284.34,228.696,28.8334,1617.9,392.617,26.9609,781.363,447.1,23.0078,517.04,-8.00587,18.4017,1132.19,-738.379,14.6764,1565.04,1103.62,24.4699,1772.73,-748.974,27.1371,502.639,-753.637,16.2711,-155.403,8.60135,19.5976
1491,0,1347.84,-54.0626,25.6888,437.326,1087.36,17.6979,1067.91,1100.5,21.0167,2284.38,228.724,28.8773,1617.87,392.642,26.972,781.332,447.074,23.0571,516.855,-8.03251,18.2991,1132.18,-738.401,14.6519,1565.05,1103.63,24.468,1772.53,-749.041,27.1383,502.463,-753.715,16.1465,-155.425,8.57048,19.4969
1492,0,1347.77,-54.0359,25.6022,437.343,1087.35,17.7282,1067.93,1100.47,20.9944,2284.38,228.714,28.8805,1617.88,392.65,26.9713,781.275,447.111,23.0181,516.963,-8.03511,18.3698,1132.19,-738.406,14.6865,1565.07,1103.65,24.4696,1772.59,-749.066,27.184,502.52,-753.746,16.2308,-155.493,8.58002,19.5307
1493,0,1347.79,-54.0897,25.657,436.745,1087.8,17.1134,1067.93,1100.48,21.046,2284.36,228.707,28.8683,1617.87,392.633,26.9583,781.328,447.092,23.079,517.038,-8.04861,18.5612,1132.21,-738.417,14.6993,1565.02,1103.62,24.4216,1772.63,-749.038,27.2226,502.519,-753.718,16.2424,-155.356,8.61118,19.5506
1494,0,1347.77,-54.0616,25.6256,437.342,1087.36,17.7019,1067.95,1100.45,21.0296,2284.38,228.737,28.8867,1617.89,392.626,26.9484,781.355,447.159,23.0034,516.891,-8.07264,18.3415,1132.18,-738.361,14.6296,1565.04,1103.64,24.4789,1772.6,-749.079,27.185,502.548,-753.677,16.2917,-155.378,8.60912,19.492
1495,0,1347.83,-54.0428,25.6657,437.324,1087.37,17.653,1067.92,1100.5,20.9914,2284.37,228.701,28.8524,1617.88,392.635,26.9489,781.405,447.12,23.0742,517.083,-8.11897,18.4076,1132.24,-738.391,14.6963,1565.05,1103.62,24.473,1772.57,-749.092,27.1549,502.74,-753.624,16.3532,-155.436,8.60541,19.5705
1496,0,1347.79,-54.0961,25.674,436.535,1087.79,17.3539,1067.88,1100.54,21.003,2284.37,228.737,28.8686,1617.88,392.625,26.9625,781.279,447.145,23.0167,516.977,-7.99822,18.3563,1132.17,-738.414,14.6525,1565.05,1103.63,24.465,1772.76,-748.953,27.1406,502.776,-753.61,16.3792,-155.363,8.62109,19.775
1497,0,1347.79,-54.0428,25.6087,436.605,1087.69,17.3481,1067.94,1100.48,21.043,2284.35,228.713,28.8657,1617.87,392.633,26.9433,781.356,447.175,23.0439,516.917,-7.97274,18.4394,1132.19,-738.398,14.6773,1565.07,1103.59,24.4895,1772.58,-749.054,27.1537,502.465,-753.786,16.1765,-155.419,8.58319,19.5251
1498,0,1347.8,-54.0836,25.6665,436.675,1087.72,17.4074,1068.7,1099.91,21.2248,2284.37,228.727,28.9001,1617.87,392.634,26.9554,781.296,447.144,23.1009,516.948,-8.00199,18.3862,1132.2,-738.432,14.7321,1565.06,1103.6,24.4872,1772.6,-749.069,27.1756,502.841,-753.645,16.4695,-155.44,8.55544,19.7215
1499,0,1347.81,-54.0645,25.6441,437.365,1087.34,17.7759,1067.96,1100.45,21.0473,2284.37,228.714,28.9027,1617.88,392.632,26.94,781.253,447.151,22.9901,517.046,-8.02641,18.4545,1132.14,-738.403,14.6501,1565.04,1103.61,24.4725,1772.6,-749.086,27.1599,502.762,-753.582,16.3938,-155.345,8.67151,19.3649
1500,0,1347.79,-54.0976,25.683,437.407,1087.31,17.8473,1067.96,1100.5,21.0278,2284.35,228.721,28.8489,1617.86,392.643,26.9411,781.345,447.119,23.0341,517.028,-8.01679,18.4891,1132.19,-738.376,14.6907,1565.02,1103.6,24.4178,1772.63,-749.094,27.1887,502.512,-753.718,16.2289,-155.367,8.62298,19.4546
1501,0,1347.72,-54.0381,25.6179,436.837,1087.58,17.5087,1067.89,1100.53,21.0454,2284.34,228.725,28.853,1617.89,392.629,26.9586,781.349,447.143,23.0654,516.89,-7.99044,18.3887,1132.16,-738.392,14.6544,1565.08,1103.63,24.4597,1772.58,-749.07,27.2155,502.898,-753.844,16.5063,-155.364,8.60292,19.6043
1502,0,1347.8,-54.0606,25.6703,437.468,1087.2,17.8131,1067.91,1100.53,21.015,2284.34,228.699,28.8375,1617.88,392.626,26.9699,781.405,447.118,23.0632,516.917,-8.01571,18.4427,1132.18,-738.424,14.7028,1565.08,1103.62,24.5034,1772.58,-749.069,27.1929,502.984,-753.788,16.5533,-155.484,8.55128,19.5508
1503,0,1347.79,-54.0837,25.6669,437.903,1086.87,18.1172,1067.93,1100.49,21.0289,2284.33,228.693,28.8518,1617.87,392.635,26.9654,781.369,447.097,23.0412,516.944,-8.01408,18.3692,1132.19,-738.367,14.6461,1565.04,1103.62,24.4369,1772.55,-749.112,27.1566,502.494,-753.712,16.2358,-155.439,8.56335,19.4469
1504,0,1347.79,-54.0892,25.6842,436.995,1087.52,17.7007,1067.88,1100.54,20.9636,2284.36,228.72,28.8664,1617.87,392.636,26.9436,781.436,447.101,22.9733,516.952,-8.00699,18.3717,1132.21,-738.377,14.7265,1565.06,1103.64,24.4557,1772.55,-749.087,27.2614,502.543,-753.719,16.1974,-155.41,8.61735,19.4668
1505,0,1347.78,-54.0824,25.6437,437.985,1086.92,18.2507,1067.93,1100.47,21.0261,2284.38,228.715,28.8802,1617.87,392.632,26.9681,781.347,447.133,23.0856,517.033,-8.01331,18.4332,1132.2,-738.38,14.658,1565.04,1103.61,24.4794,1772.52,-749.127,27.1776,502.544,-753.727,16.2113,-155.388,8.61138,19.4388
1506,0,1347.77,-54.0354,25.6055,437.897,1086.93,18.1483,1067.94,1100.51,21.0332,2284.36,228.714,28.869,1617.89,392.631,26.9812,781.357,447.082,23.0508,516.743,-7.90631,18.4553,1132.18,-738.389,14.6567,1565.08,1103.62,24.4794,1772.55,-749.145,27.1953,502.648,-753.665,16.2981,-155.448,8.61907,19.4998
1507,0,1347.77,-54.0978,25.633,437.76,1087.08,18.1049,1067.92,1100.47,21.0239,2284.34,228.737,28.8573,1617.87,392.632,26.9449,781.459,447.112,23.0271,516.932,-8.00476,18.3907,1132.15,-738.406,14.6753,1565.07,1103.61,24.4808,1772.49,-749.155,27.1991,502.781,-753.586,16.4277,-155.475,8.59208,19.5769
1508,0,1347.81,-54.0618,25.688,436.775,1087.8,17.1249,1067.91,1100.5,21.0355,2284.34,228.72,28.8559,1617.87,392.644,26.9484,781.38,447.092,23.0969,517.017,-8.05523,18.4062,1132.2,-738.378,14.6527,1565.04,1103.63,24.4552,1772.53,-749.13,27.2643,502.721,-753.615,16.3666,-155.414,8.5784,19.6053
1509,0,1347.77,-54.0692,25.6198,437.276,1087.42,17.6518,1067.93,1100.49,20.9887,2284.34,228.725,28.8543,1617.86,392.624,26.943,781.298,447.158,23.0331,516.98,-8.02953,18.416,1132.15,-738.435,14.6724,1565.06,1103.62,24.4557,1772.49,-749.17,27.2347,502.52,-753.67,16.2451,-155.49,8.59226,19.5559
