Objects
100
,,Global Angle ducker:ducker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
335,0,0.00279526,-0.00972187,0.00177233,1340.5,-404.943,143.223
336,0,0.00260988,-0.00975183,0.00187668,1340.5,-404.938,143.232
337,0,0.00212691,-0.00972215,0.00177512,1340.5,-404.945,143.217
338,0,0.00274309,-0.00968652,0.00182534,1340.5,-404.95,143.223
339,0,0.00239989,-0.00939732,0.00187947,1340.5,-404.954,143.221
340,0,0.00216288,-0.00980172,0.00196951,1340.5,-404.946,143.228
341,0,0.00221858,-0.00973165,0.00195791,1340.5,-404.932,143.219
342,0,0.00216253,-0.00963085,0.00185151,1340.5,-404.944,143.219
343,0,0.00263637,-0.00972065,0.00187193,1340.5,-404.953,143.225
344,0,0.00231704,-0.00972263,0.00196285,1340.5,-404.949,143.223
345,0,0.00255306,-0.00979664,0.00189746,1340.5,-404.946,143.229
346,0,0.0024123,-0.00952804,0.0018156,1340.5,-404.942,143.223
347,0,0.00226253,-0.00969129,0.0018703,1340.5,-404.945,143.208
348,0,0.0021337,-0.00975265,0.00182446,1340.5,-404.939,143.214
349,0,0.00291099,-0.00977378,0.00178682,1340.5,-404.944,143.227
350,0,0.00214816,-0.00979329,0.00195372,1340.5,-404.939,143.225
351,0,0.00224061,-0.00980689,0.00190889,1340.5,-404.948,143.215
352,0,0.00225722,-0.00958958,0.00194047,1340.5,-404.938,143.211
353,0,0.00242856,-0.00950838,0.00195076,1340.51,-404.938,143.24
354,0,0.00205599,-0.00958733,0.00200756,1340.5,-404.939,143.234
355,0,0.00225424,-0.00964064,0.0018534,1340.5,-404.955,143.231
356,0,0.00256048,-0.0096636,0.00201171,1340.5,-404.948,143.212
357,0,0.00221092,-0.00962254,0.0018896,1340.5,-404.947,143.225
358,0,0.00239014,-0.00976,0.0019134,1340.5,-404.944,143.22
359,0,0.00181265,-0.00958315,0.00201957,1340.5,-404.944,143.229
360,0,0.00225877,-0.00965813,0.0018635,1340.5,-404.937,143.223
361,0,0.00217228,-0.00961161,0.00187764,1340.51,-404.94,143.222
362,0,0.00238606,-0.00969826,0.00192207,1340.5,-404.953,143.212
363,0,0.00216009,-0.00963423,0.00195752,1340.5,-404.937,143.213
364,0,0.00225396,-0.00960608,0.00186174,1340.5,-404.946,143.227
365,0,0.00250201,-0.00970736,0.00185269,1340.49,-404.944,143.223
366,0,0.00228214,-0.0096877,0.00198107,1340.5,-404.937,143.222
